Battery,Cycle,Capacity,Mean_Voltage,Mean_Current,Mean_Temperature,Discharge_Duration,SoH
B0025,67,1.7902504816962075,3.4104689136383888,-1.0619681305424282,32.18349666127279,6309.172000000006,89.51252408481038
B0025,69,1.7961223845359495,3.4208452515825636,-1.0623591353414312,32.133961271398654,6284.297,89.80611922679748
B0025,71,1.7912236690350776,3.426965494192803,-1.0638074812423732,32.19734869129393,6265.969,89.56118345175388
B0025,73,1.7854822365303245,3.4343195510923628,-1.0603658561835867,32.128660226085096,6266.641,89.27411182651622
B0025,77,1.7677890780323617,3.379891621690332,-1.0606190479243294,32.16680073898097,6198.75,88.38945390161808
B0026,3,1.8132504303869899,3.404890220315493,-1.0495360191773455,32.764485625071856,6515.422000000006,90.6625215193495
B0026,5,1.8149760087078302,3.418631404129339,-1.0501897262481419,32.560591865941106,6516.219,90.7488004353915
B0026,7,1.8135354175561993,3.4453022579697716,-1.0474152615120338,32.70948277164228,6489.5,90.67677087780996
B0026,9,1.815149273310334,3.4281919482774947,-1.0511342688931857,32.89402601565415,6471.25,90.7574636655167
B0026,11,1.8142913014068198,3.433945869545595,-1.051239794627214,32.88851048708752,6466.672,90.714565070341
B0026,15,1.3863373424430125,3.2986715430208906,-0.8176606997984731,31.60887613480477,6410.672,69.31686712215063
B0026,19,1.8165277958816064,3.395711592779412,-1.051071206615797,32.4909596779559,6474.156,90.82638979408031
B0026,22,1.8085638576011063,3.4209107644287986,-1.0489813674620347,32.63416073863936,6460.75,90.42819288005532
B0026,24,1.804936077644182,3.4290052342029878,-1.0490946281054965,32.646683898798194,6448.907,90.24680388220911
B0026,26,1.8049315924982108,3.4422746572295977,-1.042943784297617,32.95341147758712,6447.125,90.24657962491054
B0026,30,1.717679232699393,3.391747147883427,-1.002108129626011,32.14122281811958,6431.219,85.88396163496965
B0026,34,1.809804813280106,3.433128893119263,-1.046478428570111,32.73498021932445,6442.203,90.4902406640053
B0026,36,1.806556213274488,3.4445618404708633,-1.046791486848897,33.0777254348539,6427.079,90.32781066372439
B0026,38,1.7938155707698507,3.435084142217923,-1.0469850347811238,33.067457381369145,6417.156,89.69077853849254
B0026,40,1.799304949381792,3.4457210478614795,-1.0475275600281526,32.902717226956746,6398.907,89.9652474690896
B0026,42,1.7842197448470132,3.4449342432242034,-1.0476470565655591,33.04143942038261,6384.75,89.21098724235065
B0026,46,1.6818819918515189,3.348388974288582,-0.99787222854682,33.28920270851618,6284.063,84.09409959257594
B0026,50,1.8007519383961936,3.4115903895548496,-1.05175253436239,33.31828122927918,6370.937000000005,90.03759691980969
B0026,52,1.795972684272296,3.4077180188358045,-1.0581306387784024,33.24546150252619,6359.812,89.7986342136148
B0026,54,1.7931026940553298,3.416993809879986,-1.0584303641401285,33.19381621015531,6346.156,89.65513470276649
B0026,56,1.8010267542068712,3.4279308915459796,-1.058835499937123,32.950371591621256,6328.172,90.05133771034356
B0026,58,1.7824572301269948,3.450423062016945,-1.048570222149277,32.98142836772341,6326.062,89.12286150634974
B0026,65,1.7959303030608789,3.4243550860962872,-1.0522245912177104,32.285643510120714,6352.843,89.79651515304394
B0026,67,1.7783142127341003,3.419928142613709,-1.0562946339613315,32.40988062398286,6309.172000000006,88.91571063670501
B0026,69,1.771719092984802,3.4304184604928114,-1.0562794361681302,32.395070835603484,6284.297,88.5859546492401
B0026,71,1.7790749489536772,3.4416415585585702,-1.0570022650761444,32.48055490141574,6265.969,88.95374744768387
B0026,73,1.7733229782464675,3.448941537538792,-1.0532958143214937,32.39831599080119,6266.641,88.66614891232338
B0026,77,1.768754111010884,3.3679598202717265,-1.061746365944055,32.5316653403438,6198.75,88.4377055505442
B0027,3,1.8233077742149364,3.415635388206693,-1.048298128077691,33.531461449042084,6515.422000000006,91.16538871074683
B0027,5,1.8142384651167962,3.405140913759623,-1.049212058679183,33.768115475386416,6516.219,90.7119232558398
B0027,7,1.8128596793130867,3.425659661801085,-1.0465273412198817,34.0575363030056,6489.5,90.64298396565434
B0027,9,1.8144242446739973,3.4201699208239194,-1.0503251867609642,34.34311925332076,6471.25,90.72121223369987
B0027,11,1.812800333853042,3.4180604683404985,-1.0497801003401392,34.3900563067441,6466.672,90.6400166926521
B0027,15,1.7946038703195293,3.3978401981445576,-1.0476986183510903,34.16207101391941,6410.672,89.73019351597647
B0027,19,1.816519171293833,3.3984422668226393,-1.0572775446036453,33.65117316898919,6474.156,90.82595856469165
B0027,22,1.8198335565190242,3.411384397730043,-1.0548269593999815,33.993154419553875,6460.75,90.99167782595121
B0027,24,1.816980986440728,3.40775629545449,-1.0553776405080413,34.121102900157744,6448.907,90.84904932203641
B0027,26,1.8047602710768988,3.4031041806987625,-1.0554671306178591,34.521504581092735,6447.125,90.23801355384494
B0027,30,1.8021778881408677,3.38665218439762,-1.055670294257971,33.91883669839733,6431.219,90.10889440704338
B0027,34,1.810054375611175,3.4140369130125587,-1.0529574586448565,34.203791109857484,6442.203,90.50271878055875
B0027,36,1.8191618703574552,3.3945090590148355,-1.0601013419063348,34.48622307207774,6427.079,90.95809351787277
B0027,38,1.806344581230731,3.4204049256076163,-1.0537206430621189,34.40141739485763,6417.156,90.31722906153655
B0027,40,1.8120006378747944,3.401908039296132,-1.060902364203764,34.3150259504104,6398.907,90.60003189373973
B0027,42,1.809238569578753,3.407597938928066,-1.0613281994084631,34.450526992415796,6384.75,90.46192847893765
B0027,46,1.7820717716005336,3.3774091842080276,-1.061988907424718,34.741504044616725,6284.063,89.10358858002668
B0027,50,1.8145504562341046,3.3771878224396685,-1.0662806393885873,34.663008920131865,6370.937000000005,90.72752281170523
B0027,52,1.809153485164282,3.390746744780089,-1.0653782286766842,34.47643463041281,6359.812,90.4576742582141
B0027,54,1.8065551508093707,3.3939882666698242,-1.0657949875596555,34.45771838499012,6346.156,90.32775754046854
B0027,56,1.802401655959492,3.395270569622429,-1.0664883306260853,34.276431502022604,6328.172,90.1200827979746
B0027,58,1.7964331683322998,3.4104656511949063,-1.0632318841030186,34.35292925698558,6326.062,89.821658416615
B0027,65,1.8088036930508289,3.400641404160475,-1.0590432103446814,33.64812848797218,6352.843,90.44018465254145
B0027,67,1.7915527748749653,3.403879368199544,-1.0635509942186294,33.75077258934032,6309.172000000006,89.57763874374827
B0027,69,1.7853375192239571,3.4141854712687336,-1.0638261484808664,33.72038549007088,6284.297,89.26687596119785
B0027,71,1.793209210325309,3.4230599701504794,-1.0651012851496238,33.812030459081335,6265.969,89.66046051626545
B0027,73,1.7873097711102113,3.4023930606429906,-1.0684596107286113,33.79680193008211,6266.641,89.36548855551057
B0027,77,1.7700926253324452,3.3633791712406205,-1.0694140697591357,33.92036482801563,6198.75,88.50463126662225
B0028,3,1.8046847720100736,3.676492835528995,-0.9970402880141495,30.261078788805897,6515.422000000006,90.23423860050369
B0028,5,1.8047833214525881,3.677932362103996,-0.9969604106618353,30.023214006195516,6516.219,90.2391660726294
B0028,7,1.797618668222458,3.681544140844236,-0.9970702802711341,30.21665562692593,6489.5,89.8809334111229
B0028,9,1.7929913687761174,3.6819955552100256,-0.9973030888189304,30.363564779968748,6471.25,89.64956843880587
B0028,11,1.7919180081592216,3.6822366580622092,-0.9974129863341045,30.383708693138953,6466.672,89.59590040796108
B0028,15,1.775026135903797,3.6730621916612125,-0.9966248234259864,30.151543075778466,6410.672,88.75130679518986
B0028,19,1.7920487852223415,3.6821638997402064,-0.9963089849547179,29.942877366572425,6474.156,89.60243926111707
B0028,22,1.790475801581265,3.6829104616020185,-0.9974947737184627,30.159672019699293,6460.75,89.52379007906325
B0028,24,1.7868365091987264,3.6830910997567576,-0.9972667051793968,30.18503729745987,6448.907,89.34182545993632
B0028,26,1.7871529619962185,3.6823376400116725,-0.9977254189629398,30.557366977302667,6447.125,89.35764809981093
B0028,30,1.7816340617009505,3.6779403019036363,-0.9970949960183577,29.87809290999813,6431.219,89.08170308504752
B0028,34,1.7850235136604733,3.6809827017477756,-0.9972732896654727,30.329541918405045,6442.203,89.25117568302366
B0028,36,1.7803865429693038,3.6821031308211283,-0.9970037592871084,30.67805955282036,6427.079,89.0193271484652
B0028,38,1.7789060856417256,3.68119828344271,-0.9977226887954374,30.61748146501738,6417.156,88.94530428208628
B0028,40,1.7738387518973049,3.6808780113914024,-0.9976984888319611,30.47693232752601,6398.907,88.69193759486524
B0028,42,1.769682881523146,3.6816453877057884,-0.997566184368524,30.59851621920085,6384.75,88.4841440761573
B0028,46,1.7408787283206992,3.6751321799254955,-0.9970360820430222,31.100240402928506,6284.063,87.04393641603497
B0028,50,1.7648189744011906,3.6846266213857497,-0.9969371531723804,30.938169249041685,6370.937000000005,88.24094872005954
B0028,52,1.7617857390844023,3.6832544826548084,-0.9969974742534108,30.779624907003203,6359.812,88.08928695422011
B0028,54,1.75770610357021,3.6830019424524427,-0.9968197698794886,30.70960684046627,6346.156,87.88530517851049
B0028,56,1.7519375960601256,3.6825149277266642,-0.9963445930927353,30.47705959403915,6328.172,87.59687980300627
B0028,58,1.7521244035832177,3.6802726203570852,-0.9967865142227076,30.54925924889458,6326.062,87.60622017916089
B0028,65,1.7597714133989641,3.67908706723787,-0.9969143005288548,29.858081061792472,6352.843,87.9885706699482
B0028,67,1.7483011320324189,3.680942088612725,-0.9972513551873874,29.92749751367273,6309.172000000006,87.41505660162095
B0028,69,1.7411482627836237,3.681439648314102,-0.9970973800951103,29.887309173794996,6284.297,87.05741313918118
B0028,71,1.7363833316311177,3.680615489022298,-0.9972667201815385,29.974612767860144,6265.969,86.81916658155589
B0028,73,1.736559066269527,3.6776600467841285,-0.997266880260863,29.928807475767645,6266.641,86.82795331347634
B0028,77,1.7172335652295245,3.67453404625628,-0.9969394063653587,30.029795182593666,6198.75,85.86167826147623
B0029,1,1.697507332205763,3.3651860477851834,-3.9753962170197243,51.631545591665024,1572.359,84.87536661028815
B0029,3,1.844701206961174,3.3905928994464873,-3.9342485526057955,52.84944288631656,1723.281,92.2350603480587
B0029,5,1.8254376674722927,3.3944582472061784,-3.9332952670181975,52.905865867265994,1705.906,91.27188337361464
B0029,7,1.815750429913437,3.394696317253661,-3.932113456162452,52.90438507577814,1697.688,90.78752149567185
B0029,9,1.8132993337127028,3.398579443319999,-3.931581069158435,52.87534956891003,1686.094,90.66496668563514
B0029,13,1.8151647619660576,3.3970260675114696,-3.976472905870513,52.762650424805656,1678.563,90.75823809830288
B0029,15,1.8143317955190057,3.4017447799349796,-3.953172457226365,52.78843384352056,1677.469,90.71658977595028
B0029,17,1.801343601809866,3.400790257856999,-3.952037378872224,52.7841972696045,1666.093,90.06718009049331
B0029,19,1.7881558802945825,3.4030834056443755,-3.951642628329456,52.751738383515125,1654.328,89.40779401472912
B0029,21,1.7760714604539518,3.4052467951556413,-3.9514812160488924,52.7506031720156,1643.812,88.80357302269759
B0029,25,1.7852807447597443,3.3969592538295337,-3.974136073511708,52.76187024768883,1652.266,89.26403723798721
B0029,27,1.7698116401111978,3.3978270130572263,-3.94933484428352,52.810328108304326,1648.672,88.49058200555989
B0029,29,1.7565231680521758,3.3976547229925322,-3.948773942479504,52.803620504971605,1636.969,87.82615840260878
B0029,31,1.7543413277348154,3.400358560849027,-3.9481894541359304,52.774286568476356,1625.187,87.71706638674077
B0029,33,1.7392875506998715,3.3951054015762527,-3.946655613412357,52.80429201579515,1622.016,86.96437753499357
B0029,37,1.7797845109331345,3.3952154633066987,-3.97371791832226,52.721179096315566,1638.422,88.98922554665673
B0029,39,1.7657088508465202,3.400939370892573,-3.924297634283963,52.76566676387698,1646.438,88.28544254232601
B0029,41,1.7523941408724169,3.3990966930758852,-3.922569043688066,52.80160858510679,1634.765,87.61970704362085
B0029,43,1.7380191225603105,3.4005060708668395,-3.9219324486852223,52.76338281760698,1622.016,86.90095612801552
B0029,45,1.7312214443143976,3.397536794846482,-3.920549166756126,52.793663259837146,1616.25,86.56107221571988
B0029,49,1.7379128985265808,3.391570729569499,-3.9453058787745463,52.75741582344694,1622.218,86.89564492632904
B0029,51,1.7224270683625882,3.4006008999743154,-3.895864092268878,52.866554147425745,1619.656,86.12135341812942
B0029,53,1.7184213765608034,3.3937647508109445,-3.9179079273158917,52.88238533970063,1605.484,85.92106882804018
B0029,55,1.7010220930648232,3.3990916405291434,-3.89292863950299,52.89174684629843,1600.75,85.05110465324115
B0029,57,1.693698739563104,3.396460061958035,-3.891007378210508,52.86276331800625,1595.0,84.6849369781552
B0029,61,1.713072721286705,3.3953349055125526,-3.8931180785218142,52.85514927949408,1612.422,85.65363606433525
B0029,63,1.6976972688567131,3.397203474478597,-3.8906661202538677,52.84555100149494,1598.969,84.88486344283565
B0029,65,1.6899314034061208,3.389787970407681,-3.8880091290817527,52.82153486606997,1592.187,84.49657017030604
B0029,67,1.685023551367069,3.3967598380460484,-3.8880141667450476,52.81580315824478,1577.484,84.25117756835346
B0029,69,1.678389965463405,3.3957223246260377,-3.886820317431477,52.80521928839473,1571.547,83.91949827317025
B0029,73,1.6737947494868326,3.3892258428534876,-3.88571106427998,52.80312343851032,1578.484,83.68973747434163
B0029,75,1.6687898927884715,3.3940321153796114,-3.85843433412322,52.85759471288148,1574.469,83.43949463942357
B0029,77,1.6492566306631427,3.3906922693966584,-3.8565643666104146,52.85638451770691,1568.281,82.46283153315713
B0029,79,1.6409676757039668,3.3912179554575785,-3.85547414018331,52.882092513244274,1561.422,82.04838378519834
B0029,81,1.6456360229757092,3.3923453388185667,-3.8555734475773074,52.87120880021078,1554.234,82.28180114878546
B0029,85,1.654547743574037,3.3840832974347714,-3.854823111014098,52.8949932373189,1573.734,82.72738717870185
B0029,87,1.6461201520877546,3.3935243600466607,-3.8279463752523526,52.90577737967025,1566.578,82.30600760438773
B0029,89,1.6275119188151763,3.388551594762018,-3.851886221713202,52.85049305569667,1550.047,81.37559594075881
B0029,91,1.6200530533464497,3.3876827466759964,-3.8509488961783584,52.93318563948955,1543.64,81.00265266732248
B0029,93,1.612079811711934,3.3850191492367943,-3.849366331322892,52.91920185424772,1536.781,80.60399058559669
B0030,1,1.6560706096175404,3.3464479682177357,-3.881093691840246,52.450611378612734,1572.359,82.80353048087701
B0030,3,1.7815548749509116,3.3780751936361146,-3.7838858314888455,54.113241117794225,1723.281,89.07774374754558
B0030,5,1.761969227822918,3.3818672028482375,-3.78000742647211,54.157828260748424,1705.906,88.0984613911459
B0030,7,1.751755031874225,3.3803545588103714,-3.7771963627067855,54.212018750385205,1697.688,87.58775159371125
B0030,9,1.7381688070362076,3.383237725223628,-3.774391482257296,54.19837692352459,1686.094,86.90844035181038
B0030,13,1.7506745293461339,3.374148303155992,-3.8401506129683893,54.14161744851121,1678.563,87.53372646730669
B0030,15,1.7491047649061158,3.3806295984219497,-3.8162308411426897,54.21167948917778,1677.469,87.4552382453058
B0030,17,1.7252544028765475,3.387081847293872,-3.790540920260821,54.18634900836399,1666.093,86.26272014382738
B0030,19,1.7112621367644252,3.3879461849049983,-3.7878863152954003,54.15360140656882,1654.328,85.56310683822126
B0030,21,1.6990418392711273,3.3883925705991067,-3.78521295034333,54.168189231806274,1643.812,84.95209196355637
B0030,25,1.7185770039532977,3.3829900242224884,-3.8087556215689466,54.22057063412252,1652.266,85.92885019766489
B0030,27,1.70324722921867,3.3872270612733906,-3.7838496795424073,54.24400266886001,1648.672,85.1623614609335
B0030,29,1.689458044662304,3.387969833955272,-3.7810084173912366,54.24150010859244,1636.969,84.47290223311519
B0030,31,1.6756136292719177,3.3908449439184096,-3.7778398595622393,54.183697227073836,1625.187,83.78068146359588
B0030,33,1.6718407140871654,3.3859058007878593,-3.7765035959555266,54.228866401573256,1622.016,83.59203570435827
B0030,37,1.7233056681204446,3.375492904033759,-3.8520176715688708,54.15865206479903,1638.422,86.16528340602223
B0030,39,1.709207290507283,3.381550645715128,-3.8026336945838506,54.242750421230845,1646.438,85.46036452536416
B0030,41,1.684001734344571,3.3864480900407194,-3.7747932414905923,54.26601179807604,1634.765,84.20008671722854
B0030,43,1.66898698813004,3.387180494037813,-3.7717048923113476,54.24164371768822,1622.016,83.44934940650201
B0030,45,1.6620689362837142,3.3813445010797873,-3.7701783748857105,54.32282816477177,1616.25,83.10344681418572
B0030,49,1.6687049625248174,3.385606758982866,-3.770286001350055,54.27566161448939,1622.218,83.43524812624086
B0030,51,1.652762183550463,3.3887947335699504,-3.74290317214084,54.346520622463046,1619.656,82.63810917752315
B0030,53,1.648481366235244,3.390949417762555,-3.7394250053816305,54.369563893787316,1605.484,82.4240683117622
B0030,55,1.6307406443132095,3.3873404080498895,-3.737622424800312,54.38101073340462,1600.75,81.53703221566047
B0030,57,1.62323023017929,3.3880651957973615,-3.7356557463501385,54.366222070376075,1595.0,81.1615115089645
B0030,61,1.6541906540394393,3.3873336724752856,-3.737388532394875,54.36082826974155,1612.422,82.70953270197197
B0030,63,1.638514396616985,3.391596603751742,-3.733773399938973,54.329082038301124,1598.969,81.92571983084925
B0030,65,1.618847673357618,3.3844695827460796,-3.7318248243234815,54.350797312061744,1592.187,80.9423836678809
B0030,67,1.6134212267751404,3.3883015570002266,-3.72789586160175,54.30570319180817,1577.484,80.67106133875703
B0030,69,1.6066443601761986,3.389973588057286,-3.7258803546166885,54.311769035681074,1571.547,80.33221800880993
B0030,73,1.6138387876938998,3.386403894086122,-3.7258300678775145,54.31694947968931,1578.484,80.69193938469499
B0030,75,1.596329501327274,3.382990062267617,-3.7235246959842048,54.37602664745592,1574.469,79.81647506636371
B0030,77,1.5890785867406987,3.3809665909442286,-3.7209177432015643,54.40922760509475,1568.281,79.45392933703494
B0030,79,1.5805481432309574,3.3813241868366974,-3.7188832576508455,54.43118438830086,1561.422,79.02740716154787
B0030,81,1.5846131054270807,3.3870672693934285,-3.7178481811964144,54.42543761419732,1554.234,79.23065527135404
B0030,85,1.5936651221220735,3.382718302752806,-3.719718780129346,54.40878572720797,1573.734,79.68325610610367
B0030,87,1.5849874126960888,3.3896129797375174,-3.6895994891111914,54.42284720424547,1566.578,79.24937063480444
B0030,89,1.5787064969416462,3.38569510149779,-3.7133420593367292,54.38754363122996,1550.047,78.93532484708231
B0030,91,1.570705516096967,3.387023398111767,-3.711313300597217,54.45246463683033,1543.64,78.53527580484835
B0030,93,1.562780404428482,3.3870565445350174,-3.709186360280257,54.41109814733754,1536.781,78.1390202214241
B0031,1,1.6666751942525773,3.3729664490249562,-3.8333672232532003,52.65501135302439,1572.359,83.33375971262886
B0031,3,1.8328583629543174,3.410655663961355,-3.8451016770532584,53.97231092767106,1723.281,91.64291814771587
B0031,5,1.8139835002945137,3.411724207737072,-3.8650342644443447,53.99108510894419,1705.906,90.69917501472568
B0031,7,1.8044387333514835,3.414079984476593,-3.863745544431601,53.996608338848425,1697.688,90.22193666757417
B0031,9,1.802147684291295,3.412679097550016,-3.8849374979545646,53.954262670522155,1686.094,90.10738421456475
B0031,13,1.7715647509798835,3.3963237722822415,-3.8380587255136756,53.973288387308486,1678.563,88.57823754899418
B0031,15,1.8139928165779542,3.4200798093339357,-3.906047424985772,53.88993125496472,1677.469,90.69964082889771
B0031,17,1.8013261041198854,3.4200087266691894,-3.905358988025778,53.87262295937195,1666.093,90.06630520599427
B0031,19,1.7883722583933568,3.417702003194436,-3.9279761474648427,53.81893583109196,1654.328,89.41861291966784
B0031,21,1.7765401657373159,3.420480701190782,-3.9274541286439484,53.82033376097016,1643.812,88.82700828686579
B0031,25,1.7856209131823229,3.4123332615490005,-3.927239655425038,53.821133604090825,1652.266,89.28104565911615
B0031,27,1.7813634036685941,3.420910074120946,-3.9268971976071376,53.81794815350033,1648.672,89.0681701834297
B0031,29,1.7684898383971241,3.4216539858581876,-3.926457770086078,53.80194299620242,1636.969,88.42449191985621
B0031,31,1.766505238291406,3.423749066677016,-3.925817080441477,53.75880729814269,1625.187,88.32526191457029
B0031,33,1.751740527921767,3.4209893105313918,-3.9255513820662964,53.78850848662172,1622.016,87.58702639608835
B0031,37,1.7352349314055016,3.40095456627701,-3.852591436358121,53.8368863785077,1638.422,86.76174657027508
B0031,39,1.7782778274549178,3.421591713831319,-3.925749357747081,53.773379186088945,1646.438,88.9138913727459
B0031,41,1.7649894859707393,3.420573981542695,-3.9249912249362797,53.77386924606414,1634.765,88.24947429853697
B0031,43,1.762591283533551,3.422624599533156,-3.9244475102493666,53.754659591825344,1622.016,88.12956417667756
B0031,45,1.744314576121582,3.4201177255120836,-3.9241185399534726,53.766677549195336,1616.25,87.2157288060791
B0031,49,1.7628373753518478,3.4199667649637617,-3.924417903030087,53.731744909320135,1622.218,88.14186876759238
B0031,51,1.747857930947971,3.4203305433739613,-3.9240126202473213,53.77927288646249,1619.656,87.39289654739855
B0031,53,1.7441167338864993,3.422863512888695,-3.9232971090768873,53.77940592279519,1605.484,87.20583669432497
B0031,55,1.7268422932817387,3.4198002859215846,-3.92291737914847,53.7498055148608,1600.75,86.34211466408694
B0031,57,1.7203093493042265,3.4194705619732524,-3.9226738819129343,53.75572683773813,1595.0,86.01546746521133
B0031,61,1.7394245516699778,3.4145994489347062,-3.9229572377699213,53.7542876562008,1612.422,86.97122758349889
B0031,63,1.7367384416372014,3.4248774653161553,-3.922700094183036,53.711431807207,1598.969,86.83692208186007
B0031,65,1.716963468448543,3.420974185160828,-3.9220779649294735,53.69342764953342,1592.187,85.84817342242715
B0031,67,1.7127773558366357,3.4245085053170605,-3.9213702793706045,53.61958378565316,1577.484,85.63886779183179
B0031,69,1.7061083466554066,3.4232173747975634,-3.9210732675731483,53.633628437869824,1571.547,85.30541733277033
B0031,73,1.713732696207521,3.4217612690112014,-3.9208447863377685,53.64298219337473,1578.484,85.68663481037605
B0031,75,1.7093475797926974,3.4200957312475437,-3.9207501433470915,53.640194623026446,1574.469,85.46737898963487
B0031,77,1.6901000454115587,3.418207639268387,-3.9202672088226542,53.65373339276206,1568.281,84.50500227057793
B0031,79,1.6946883343387664,3.4190055604969225,-3.919741625648533,53.65355338521763,1561.422,84.73441671693833
B0031,81,1.687010991299212,3.4200180230564365,-3.9196997597664827,53.647830742878845,1554.234,84.3505495649606
B0031,85,1.6957069027070075,3.41552953622903,-3.919678832661814,53.654715008055895,1573.734,84.78534513535038
B0031,87,1.687696889615565,3.4189014427486333,-3.9194105864839486,53.66098543950281,1566.578,84.38484448077826
B0031,89,1.6819617127259294,3.4233537843227144,-3.9186527397651205,53.59867010741405,1550.047,84.09808563629647
B0031,91,1.6750033888978846,3.4227287920309317,-3.9185184747583235,53.628910349751585,1543.64,83.75016944489423
B0031,93,1.6672987794846676,3.422760457985402,-3.918145386509849,53.61379694880726,1536.781,83.36493897423338
B0032,1,1.7048641073512139,3.31356881404843,-3.895034492956119,52.14812251926887,1572.359,85.24320536756069
B0032,3,1.8940319526948572,3.360932103985418,-3.9466385151298375,53.49862731805315,1723.281,94.70159763474287
B0032,5,1.8747686491853095,3.362818742242725,-3.9459503925460986,53.56355547229223,1705.906,93.73843245926548
B0032,7,1.8654947184112376,3.3620666570592657,-3.945374357087773,53.636497641934646,1697.688,93.27473592056188
B0032,9,1.8527398169018068,3.362352506750974,-3.9451013111259323,53.66821955000141,1686.094,92.63699084509034
B0032,13,1.844174397003866,3.3539141264171213,-3.9441329415172497,53.78514931831166,1678.563,92.2087198501933
B0032,15,1.8430238477512753,3.359881578137895,-3.944073053011351,53.80370465565283,1677.469,92.15119238756377
B0032,17,1.8302818174911863,3.358862190732693,-3.943421894744355,53.860865202701575,1666.093,91.51409087455932
B0032,19,1.8173838456081814,3.3601097902247443,-3.9431707154426756,53.86937461780675,1654.328,90.86919228040907
B0032,21,1.8057992981104682,3.3601434422461938,-3.9427909793014866,53.919241142689074,1643.812,90.28996490552342
B0032,25,1.8149829605049186,3.355149818972587,-3.942681377393959,54.04736439027926,1652.266,90.74914802524593
B0032,27,1.7995150369321797,3.3593418283288132,-3.9184845032163933,54.07432799473692,1648.672,89.97575184660899
B0032,29,1.7866516942518147,3.358629751735543,-3.9177419538846427,54.13198237630402,1636.969,89.33258471259073
B0032,31,1.7735550719416031,3.3590704748251823,-3.916992039332035,54.1706485784692,1625.187,88.67775359708016
B0032,33,1.769995333364443,3.3579238322389635,-3.9165301686540293,54.230275057026425,1622.016,88.49976666822215
B0032,37,1.799526080374287,3.346388148340216,-3.941133829882486,54.344649105313806,1638.422,89.97630401871434
B0032,39,1.7968530684449833,3.3534652549262995,-3.9168961856121998,54.34024033975075,1646.438,89.84265342224916
B0032,41,1.7838265504081745,3.3539379658636705,-3.9161279657117896,54.383818324015124,1634.765,89.19132752040872
B0032,43,1.7696444491040102,3.352033498067153,-3.9150746408037618,54.44223460892958,1622.016,88.48222245520051
B0032,45,1.7512940457049684,3.356088193037498,-3.8893700702054987,54.47793957059441,1616.25,87.56470228524842
B0032,49,1.7697554297961993,3.3485978246821815,-3.914545791564823,54.522884319691855,1622.218,88.48777148980996
B0032,51,1.7547726933914918,3.350888760453381,-3.88872960338246,54.63737439274004,1619.656,87.7386346695746
B0032,53,1.7389166355812984,3.351949039148667,-3.887437874711392,54.626766126568995,1605.484,86.94583177906492
B0032,55,1.7337200518764075,3.349297591300232,-3.8867994146602536,54.64310926864166,1600.75,86.68600259382038
B0032,57,1.7150972597500092,3.351231111091802,-3.8600791350059627,54.70581681215588,1595.0,85.75486298750046
B0032,61,1.7462926148815636,3.3435018088780115,-3.8867131837578937,54.73634803491553,1612.422,87.31463074407819
B0032,63,1.719149261914565,3.3521161040604457,-3.859329219112499,54.729006905014316,1598.969,85.95746309572824
B0032,65,1.711582246191498,3.3500497479561155,-3.858428126429743,54.73589338579687,1592.187,85.5791123095749
B0032,67,1.6951051195225901,3.346822633241171,-3.8566873181204584,54.73540508711326,1577.484,84.7552559761295
B0032,69,1.7005124371100973,3.3445668126766406,-3.8827695760741974,54.74865999209295,1571.547,85.02562185550487
B0032,73,1.7080989351250158,3.3426166901503263,-3.882600911283088,54.78747299373422,1578.484,85.4049467562508
B0032,75,1.691435430587127,3.34732439121854,-3.854937565206465,54.781382520592445,1574.469,84.57177152935635
B0032,77,1.6844494328889932,3.3453547357724522,-3.854046236326502,54.78435229628446,1568.281,84.22247164444966
B0032,79,1.664037581688075,3.346646262078225,-3.825515955469031,54.845012944023324,1561.422,83.20187908440376
B0032,81,1.6686372014231974,3.3430379418002483,-3.852185223644289,54.84412055277582,1554.234,83.43186007115987
B0032,85,1.6899344075625968,3.3373798184076704,-3.8529024760904154,54.916794359881244,1573.734,84.49672037812984
B0032,87,1.669431712846442,3.3435347690202875,-3.8243694013351117,54.90429470994109,1566.578,83.4715856423221
B0032,89,1.6634226761839213,3.3406975425250534,-3.850082677405248,54.85304065526831,1550.047,83.17113380919606
B0032,91,1.6436152195947373,3.3456376475453258,-3.820950546148158,54.870101858468004,1543.64,82.18076097973686
B0032,93,1.6358000873538245,3.33983349960651,-3.8197049752589796,54.9152115205818,1536.781,81.79000436769122
B0033,0,0.06842572240601812,3.3726641134399764,-0.4032887109837347,29.26541655615828,1819.406,3.421286120300906
B0033,4,0.6895699007862814,3.717995304466161,-0.8109495942196226,32.82332257180906,3260.531,34.47849503931407
B0033,6,1.1610848192311252,3.524738825009034,-1.3467063374074053,35.79329539654299,3265.75,58.05424096155626
B0033,8,1.2529393053824995,3.489168398195939,-1.4664895935962654,36.38266836733648,3264.109,62.646965269124976
B0033,10,1.302918002447558,3.4703882503796533,-1.5284631729967968,36.45901475182768,3253.531,65.1459001223779
B0033,12,1.3218773211472525,3.453967625388434,-1.5665630077013475,36.279780573622936,3242.578,66.09386605736263
B0033,16,1.2884694418301417,3.4578247593455274,-1.5273103379999617,36.16552578493363,3234.625,64.42347209150708
B0033,18,1.713169326386719,3.209334990541558,-2.081391887401403,39.93652051985124,3235.36,85.65846631933594
